19	25445997.8307215	7590745.9845444	-241796.6078317	250407.0670410	
1	15846324.5339753	14853884.5802006	15494236.0234637	138041.2536431	
14	2221736.2741562	15338782.1382628	21624224.3166882	199542.6461052	
11	17719729.4258617	1272232.9764475	19756396.3935701	158619.3428020	
9	-16228211.9568452	-2917889.1703143	20386894.0527524	241129.1785269	
7	-1592378.9200923	-16269031.7687303	21383697.1748486	121929.3495926	

25	9006948.2794914	24922513.6953677	1465161.8654447	101398.9462664	
24	6418319.7208587	-20244124.5997123	16097570.8579058	78977.6963531	
22	-8795304.0153071	21382003.0553035	13230695.7712864	241994.5114254	
20	21123751.1933807	-10682688.0207696	11948516.6140051	96899.5889868	
19	25445874.5785390	7591011.5380167	-244967.9308160	251078.0478758	
1	15844424.6850792	14853526.2825227	15496546.6467902	137775.8363428	
14	2219072.6583499	15338196.7360029	21624911.8257816	199792.6358621	
11	17720647.4661096	1274602.1167454	19755442.1139833	158500.4796732	
9	-16229017.3288682	-2920465.4785621	20385940.4623288	241698.9935483	
7	-1589785.7026565	-16268630.9989216	21384191.1286097	121490.9516409	

25	9006597.9611089	24922504.4335789	1468310.3184329	100800.7258179	
24	6418989.1729317	-20242227.5783911	16099741.2106938	78316.4329960	
22	-8796651.7573828	21382990.0198826	13228175.8984837	242601.5797051	
20	21122892.1140834	-10681398.2010633	11951170.2510269	96276.7383196	
19	25445750.9587024	7591276.9882608	-248139.2485689	251749.0762005	
1	15842524.5356571	14853168.0291935	15498856.9448233	137510.5341142	
14	2216408.9220177	15337611.4791925	21625598.8771628	200042.7358487	
11	17721565.5695612	1276971.1028454	19754487.4145423	158381.7373422	
9	-16229822.8041271	-2923041.6203217	20384986.4211225	242268.8937067	
7	-1587192.4027358	-16268230.3613462	21384684.6452631	121052.6498102	

25	9006247.4972014	24922494.8240000	1471458.7401043	100202.5483592	
24	6419658.8006331	-20240330.3360280	16101911.2243459	77655.1988531	
22	-8797999.2168104	21383976.8438050	13225655.7466925	243208.6815488	
20	21122032.8836292	-10680108.0844803	11953823.6324794	95653.9355616	
19	25445626.9711968	7591542.3353281	-251310.5610490	252420.1454367	
1	15840624.0857450	14852809.8202628	15501166.9175159	137245.3537093	
14	2213745.0652321	15337026.3678603	21626285.4708149	200292.9629507	
11	17722483.7361793	1279339.9346994	19753532.2952685	158263.1209262	
9	-16230628.3825803	-2925617.5955171	20384031.9291634	242838.8860199	
7	-1584599.0204062	-16267829.8560246	21385177.7247952	120614.4273142	

25	9005896.8877240	24922484.8666551	1474607.1304002	99604.4855799	
24	6420328.6039823	-20238432.8726873	16104080.8988091	76994.0402914	
22	-8799346.3935913	21384963.5270150	13223135.3159609	243815.8681831	
20	21121173.5020740	-10678817.6710178	11956476.7583085	95031.2263406	
19	25445502.6160095	7591807.5792650	-254481.8681582	253091.3082403	
1	15838723.3353782	14852451.6557803	15503476.5648221	136980.3477275	
14	2211081.0880522	15336441.4020321	21626971.6067243	200543.3572207	
11	17723401.9659288	1281708.6122629	19752576.7561821	158144.6767123	
9	-16231434.0641939	-2928193.4040973	20383076.9864725	243409.0316849	
7	-1582005.5557208	-16267429.4829740	21385670.3671969	120176.3480545	

25	9005546.1326324	24922474.5615685	1477755.4892540	99006.5450964	
24	6420998.5830040	-20236535.1884193	16106250.2340465	76332.9723188	
22	-8800693.2877210	21385950.0694526	13220614.6063481	244423.1676564	
20	21120313.9694764	-10677526.9606773	11959129.6284512	94408.6351224	
19	25445377.8931256	7592072.7201229	-257653.1698534	253762.5914179	
1	15836822.2845964	14852093.5357964	15505785.8866902	136715.5372864	
14	2208416.9905417	15335856.5817349	21627657.2848765	200793.9550862	
11	17724320.2587707	1284077.1354827	19751620.7973067	158026.4331510	
9	-16232239.8489283	-2930769.0459926	20382121.5930773	243979.3446218	
7	-1579412.0087333	-16267029.2422117	21386162.5724587	119738.4332365	

25	9005195.2318835	24922463.9087642	1480903.8165912	98408.6183896	
24	6421668.7377189	-20234637.2832853	16108419.2300088	75671.8903234	
22	-8802039.8992000	21386936.4710612	13218093.6179041	245030.4543370	
20	21119454.2858910	-10676235.9534536	11961782.2428576	93786.0390215	
19	25445252.8025314	7592337.7579508	-260824.4660660	254433.8742521	
1	15834920.9334364	14851735.4603611	15508094.8830723	136450.8088092	
14	2205752.7727597	15335271.9069944	21628342.5052581	201044.6263069	
11	17725238.6146719	1286445.5043211	19750664.4186596	157908.2665418	
9	-16233045.7367493	-2933344.5211515	20381165.7489989	244549.7185749	
7	-1576818.3794988	-16266629.1337551	21386654.3405712	119300.5622345	

25	9004844.1854327	24922452.9082665	1484052.1123476	97810.7299228	
24	6422339.0681507	-20232739.1573376	16110587.8866571	75010.8255162	
22	-8803386.2280297	21387922.7317851	13215572.3506773	245637.7678656	
20	21118594.4513763	-10674944.6493483	11964434.6014649	93163.4811052	
19	25445127.3442135	7592602.6927969	-263995.7567184	255105.1943096	
1	15833019.2819331	14851377.4295239	15510403.5539230	136186.1892892	
14	2203088.4347773	15334687.3778391	21629027.2678524	201295.4129133	
11	17726157.0335946	1288813.7187273	19749707.6202635	157790.2154495	
9	-16233851.7276266	-2935919.8295340	20380209.4542541	245120.1726904	
7	-1574224.6680798	-16266229.1576227	21387145.6715233	118862.7687360	

25	9004492.9932358	24922441.5600996	1487200.3764586	97212.8518878	
24	6423009.5743175	-20230840.8106447	16112756.2039335	74349.7252796	
22	-8804732.2742051	21388908.8515638	13213050.8047279	246245.0710607	
20	21117734.4659877	-10673653.0483583	11967086.7042199	92540.9162005	
19	25445001.5181578	7592867.5247109	-267167.0417463	255776.5079937	
1	15831117.3301228	14851019.4433347	15512711.8991949	135921.6471452	
14	2200423.9766467	15334102.9942933	21629711.5726479	201546.2705227	
11	17727075.5155006	1291181.7786505	19748750.4021412	157672.2372728	
9	-16234657.8215166	-2938494.9710580	20379252.7088750	245690.6838461	
7	-1571630.8745330	-16265829.3138321	21387636.5653053	118425.0226270	

25	9004141.6552496	24922429.8642878	1490348.6088488	96615.0001071	
24	6423680.2562433	-20228942.2432580	16114924.1818001	73688.6202271	
22	-8806078.0377273	21389894.8303414	13210528.9801044	246852.3772724	
20	21116874.3297807	-10672361.1504795	11969738.5510700	91918.3693280	
19	25444875.3243507	7593132.2537416	-270338.3210823	256447.8429572	
1	15829215.0780436	14850661.5018435	15515019.9188387	135657.2013331	
14	2197759.3984439	15333518.7563865	21630395.4196268	201797.2261018	
11	17727994.0603567	1293549.6840516	19747792.7643105	157554.3579052	
9	-16235464.0183878	-2941069.9456807	20378295.5128797	246261.2722872	
7	-1569036.9989205	-16265429.6024017	21388127.0219063	117987.3268056	

25	9003790.1714294	24922417.8208554	1493496.8094585	96017.1293674	
24	6424351.1139502	-20227043.4552351	16117091.8202120	73027.4836248	
22	-8807423.5185949	21390880.6680600	13208006.8768607	247459.6611734	
20	21116014.0428144	-10671068.9557147	11972390.1419505	91295.7990365	
19	25444748.7627782	7593396.8799387	-273509.5946602	257119.1576119	
1	15827312.5257311	14850303.6051001	15517327.6128078	135392.8118132	
14	2195094.7002242	15332934.6641436	21631078.8087767	202048.2382871	
11	17728912.6681250	1295917.4348806	19746834.7067939	157436.5390127	
9	-16236270.3181996	-2943644.7533291	20377337.8662970	246831.8811314	
7	-1566443.0412996	-16265030.0233494	21388617.0413163	117549.6780164	

25	9003438.5417305	24922405.4298264	1496644.9782233	95419.3821329	
24	6425022.1474638	-20225144.4466232	16119259.1191359	72366.4214722	
22	-8808768.7168079	21391866.3646630	13205484.4950473	248067.0300467	
20	21115153.6051431	-10669776.4640588	11975041.4768118	90673.3314460	
19	25444621.8334265	7593661.4033512	-276680.8624149	257790.5739207	
1	15825409.6732252	14849945.7531549	15519634.9810509	135128.6031424	
14	2192429.8820533	15332350.7175919	21631761.7400825	202299.4312070	
11	17729831.3387683	1298285.0310887	19745876.2296133	157318.9005789	
9	-16237076.7209211	-2946219.3939626	20376379.7691441	247402.6425904	
7	-1563849.0017347	-16264630.5766939	21389106.6235241	117112.1617974	

25	9003086.7661092	24922392.6912253	1499793.1150764	94821.6478339	
24	6425693.3568021	-20223245.2174903	16121426.0785146	71705.3437179	
22	-8810113.6323671	21392851.9200938	13202961.8347144	248674.3992535	
20	21114293.0168261	-10668483.6755138	11977692.5555898	90050.8678646	
19	25444494.5362819	7593925.8240281	-279852.1242756	258461.9963830	
1	15823506.5205597	14849587.9460573	15521942.0235237	134864.4811457	
14	2189764.9439947	15331766.9167580	21632444.2135297	202550.7058098	
11	17730750.0722503	1300652.4726295	19744917.3327895	157201.3471351	
9	-16237883.2265129	-2948793.8675124	20375421.2214482	247973.4745960	
7	-1561254.8802787	-16264231.2624522	21389595.7685205	116674.7010719	

25	9002734.8445227	24922379.6050764	1502941.2199371	94223.9565265	
24	6426364.7419849	-20221345.7679004	16123592.6982961	71044.2857787	
22	-8811458.2652672	21393837.3342919	13200438.8959223	249281.7914287	
20	21113432.2779190	-10667190.5900768	11980343.3782305	89428.4421064	
19	25444366.8713309	7594190.1420184	-283023.3801709	259133.4628276	
1	15821603.0677741	14849230.1838576	15524248.7401752	134600.4733889	
14	2187099.8861137	15331183.2616691	21633126.2291033	202802.0983953	
11	17731668.8685341	1303019.7594555	19743958.0163442	157083.9132299	
